tahun_masuk,jenis_kelamin,id_prodi,id_status_masuk_mahasiswa,sks,kode_tahun_ajaran,id_status_mahasiswa,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,0.00,20221,N,3.64,3.50,3.57,3.60,3.43,3.50,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.67,20202,N,3.34,3.39,3.39,3.67,3.80,3.88,3.75,3.80
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.71,20212,N,4.00,0.00,0.00,0.00,0.00,3.71,3.75,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,0.00,20212,N,3.70,3.52,3.61,3.79,2.82,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.11,20191,N,3.11,3.30,3.10,3.52,3.88,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.40,20202,N,3.72,3.88,3.68,3.40,3.64,3.57,3.49,3.65
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.41,20212,N,3.60,3.68,3.60,3.50,3.62,3.41,3.39,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.50,20211,N,3.63,3.84,3.86,3.80,3.50,3.36,3.30,3.27
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.72,20211,N,3.40,3.65,3.75,3.64,3.72,3.68,3.96,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.84,20191,N,3.84,3.52,3.77,3.75,3.84,3.73,3.88,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.50,20221,N,3.09,3.18,3.41,3.27,3.61,3.40,3.50,3.54
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.52,20191,N,3.52,3.58,3.33,3.55,3.61,3.56,3.69,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.57,20212,N,3.38,3.59,3.61,3.66,3.60,3.57,3.75,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.64,20221,N,3.41,3.32,3.52,3.30,3.59,3.64,3.64,3.66
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.34,20191,N,3.34,3.52,3.00,1.59,0.58,1.81,4.00,3.69
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.71,20191,N,3.71,0.00,0.00,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.33,20212,N,3.55,3.41,3.32,3.06,2.95,3.33,3.70,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.29,20211,N,3.63,3.37,3.39,3.54,3.29,3.43,3.18,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,2.42,20202,N,3.70,3.25,1.43,2.42,2.65,1.35,0.25,0.32
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.26,20221,N,3.71,3.75,3.68,3.68,3.75,3.78,3.26,3.32
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.73,20222,N,3.52,3.52,3.41,3.57,3.43,3.66,4.00,3.73
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.25,20202,N,3.32,3.45,3.45,3.25,2.92,3.42,3.50,1.10
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.70,20211,N,3.80,3.91,3.75,3.50,3.70,3.58,3.82,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.48,20192,N,3.50,3.48,3.59,3.52,3.55,3.55,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.39,20222,N,3.52,3.43,3.64,3.54,3.68,0.00,3.50,3.39
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.90,20221,N,3.40,3.56,3.59,3.64,3.75,3.75,3.90,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.35,20191,N,3.35,3.62,3.58,3.64,3.90,0.00,0.00,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.25,20202,N,0.00,3.25,3.61,3.25,2.91,3.36,3.02,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.48,20202,N,3.55,3.55,3.66,3.48,3.52,3.70,3.82,3.72
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.73,20202,N,3.75,0.00,3.50,3.73,3.68,3.77,3.77,3.73
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.45,20201,N,3.71,0.00,3.45,3.30,3.39,3.48,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.55,20192,N,3.72,3.55,3.52,3.45,3.61,3.66,3.82,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.75,20192,N,3.79,3.75,3.80,3.79,3.78,3.70,3.86,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.86,20222,N,3.10,3.27,3.89,0.00,3.80,3.50,3.75,3.86
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.13,20222,N,3.32,3.58,3.65,3.53,3.78,0.00,0.00,3.13
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,0.00,20222,N,3.38,3.41,3.03,3.43,3.60,3.66,3.70,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.45,20211,N,3.25,3.45,3.51,3.67,3.45,3.41,3.50,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.72,20211,N,3.68,0.00,0.00,0.00,3.72,3.50,3.67,3.36
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.61,20211,N,3.66,3.68,3.86,0.00,3.61,3.54,3.40,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.34,20211,N,3.64,0.00,0.00,3.50,3.34,3.60,3.55,3.56
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.60,20212,N,3.67,3.52,3.64,3.68,2.82,3.60,3.60,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.65,20201,N,3.52,3.45,3.65,3.68,3.72,3.78,3.94,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.45,20201,N,3.55,3.57,3.45,3.61,3.57,3.55,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.22,20191,N,3.22,3.48,3.35,3.72,3.78,0.00,0.00,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,1.75,20221,N,3.68,3.75,3.82,0.00,0.00,0.00,1.75,1.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.75,20221,N,3.72,3.77,3.75,3.80,3.77,3.67,3.75,3.78
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.25,20202,N,3.62,3.72,3.58,3.25,3.57,2.73,3.70,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.68,20222,N,3.55,3.66,3.41,3.41,3.32,3.41,3.50,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.75,20201,N,3.52,3.17,3.75,3.50,3.09,2.88,2.91,2.60
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.67,20191,N,3.67,3.78,3.75,0.00,0.00,0.00,0.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.51,20211,N,3.48,3.50,3.48,3.50,3.51,3.68,3.55,3.78
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.43,20221,N,3.80,3.68,3.77,3.91,4.00,3.89,3.43,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.70,20221,N,3.58,3.67,3.60,3.80,3.68,3.58,3.70,3.66
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.83,20201,N,3.75,0.00,3.83,3.87,3.89,3.90,3.87,3.77
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.50,20202,N,3.43,0.00,0.00,3.50,3.57,3.62,3.86,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.64,20212,N,3.25,3.36,3.42,3.35,3.43,3.64,3.30,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.61,20221,N,3.75,3.77,3.65,3.61,4.00,3.50,3.61,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.48,20191,N,3.48,3.58,3.66,3.73,3.82,3.63,3.86,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.53,20212,N,3.29,3.51,3.49,3.48,3.59,3.53,3.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.55,20221,N,3.25,3.41,2.82,3.38,3.45,0.00,3.55,3.38
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,0.00,20221,N,3.71,3.70,3.73,3.70,3.92,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.61,20201,N,3.66,3.57,3.61,3.73,3.73,3.77,3.66,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.64,20201,N,3.47,3.59,3.64,3.59,3.64,3.55,3.58,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.75,20201,N,3.48,3.70,3.75,3.64,3.75,3.60,3.80,3.82
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.65,20211,N,3.88,3.25,3.29,3.39,3.65,3.58,3.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.21,20211,N,3.35,3.39,3.42,3.35,3.21,2.63,3.69,3.16
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.82,20222,N,3.52,3.48,3.50,3.55,3.66,3.43,4.00,3.82
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,0.00,20222,N,2.92,3.34,3.55,3.50,3.35,3.52,3.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,0.00,20222,N,3.40,3.60,3.61,3.75,3.94,0.00,3.50,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.41,20191,N,3.41,3.57,3.66,3.61,3.84,3.59,3.75,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.41,20191,N,3.41,3.45,3.61,3.64,3.68,3.70,3.82,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.55,20201,N,3.45,3.64,3.55,3.55,3.67,3.80,3.57,3.78
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.59,20201,N,3.18,1.68,3.59,3.64,3.73,3.48,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.59,20221,N,3.39,3.60,3.32,3.32,3.52,3.53,3.59,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.41,20221,N,3.38,3.63,3.30,3.62,2.55,0.00,3.41,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.83,20222,N,3.39,3.46,3.77,3.76,4.00,0.00,3.50,3.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.80,20211,N,3.56,3.71,3.56,0.00,3.80,3.73,3.96,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.57,20192,N,3.73,3.57,3.30,3.49,2.70,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.54,20201,N,3.64,3.38,3.54,3.48,3.35,3.52,3.66,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.66,20192,N,3.35,3.66,3.50,3.62,3.64,3.50,3.89,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.65,20191,N,3.65,3.65,3.73,3.82,3.94,0.00,0.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.35,20201,N,3.68,0.00,3.35,3.64,3.58,3.54,3.69,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.66,20201,N,3.35,3.50,3.66,3.72,3.73,3.82,3.80,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.36,20201,N,3.70,3.58,3.36,3.48,3.56,3.71,3.60,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.75,20201,N,3.72,3.78,3.75,3.50,3.28,3.30,3.64,3.65
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.70,20201,N,3.52,3.45,3.70,3.69,3.78,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.54,20191,N,3.54,3.32,3.28,3.55,3.42,3.56,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.50,20212,N,3.73,3.70,3.68,3.75,3.84,3.50,3.25,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.65,20191,N,3.65,3.89,3.78,3.50,3.68,3.25,3.65,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.45,20191,N,3.45,3.64,3.61,3.64,3.80,3.66,3.68,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.75,20201,N,3.64,0.00,3.75,3.62,3.75,3.69,3.40,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.67,20192,N,3.57,3.67,3.51,3.50,3.77,3.69,3.79,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.77,20211,N,3.91,3.82,3.80,3.75,3.77,3.57,3.55,3.41
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.77,20201,N,3.67,3.72,3.77,3.80,3.75,3.82,3.86,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.70,20201,N,3.70,3.86,3.70,3.70,3.82,3.72,3.75,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.80,20221,N,3.70,3.50,3.52,3.52,3.57,3.65,3.80,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.57,20191,N,3.57,3.59,3.61,3.33,3.82,0.81,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.61,20201,N,3.57,3.58,3.61,2.92,3.36,3.54,3.30,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.64,20191,N,3.64,3.66,3.66,3.82,3.75,3.75,3.75,4.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.66,20221,N,3.20,3.52,3.56,3.62,3.41,3.72,3.66,3.32
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.75,20211,N,3.57,3.63,4.00,3.50,3.75,3.86,3.80,3.82
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.86,20202,N,1.00,1.81,3.75,3.86,3.93,3.89,3.95,3.92
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,1.86,20202,N,3.50,3.52,3.41,1.86,3.06,3.17,0.88,0.94
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.80,20211,N,3.59,3.61,3.70,3.66,3.80,3.44,3.69,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.31,20202,N,3.48,3.45,3.61,3.31,3.41,3.21,3.22,3.53
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.65,20212,N,3.60,3.56,3.55,3.50,3.88,3.65,3.80,3.77
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.74,20191,N,3.74,3.82,3.77,3.68,3.78,3.72,3.96,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.66,20201,N,3.12,3.36,3.66,3.45,3.41,3.39,3.43,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.66,20201,N,3.26,2.85,3.66,3.61,3.65,3.65,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.62,20191,N,3.62,3.68,3.75,0.00,0.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.60,20221,N,3.35,3.39,3.44,3.37,3.62,0.00,3.60,3.29
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,B,3.71,20202,N,3.42,3.78,3.70,3.71,3.63,3.85,3.70,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.27,20192,N,3.72,3.27,3.44,3.50,4.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.56,20212,N,3.40,3.50,3.67,0.00,3.25,3.56,3.38,3.53
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.57,20201,N,3.48,3.54,3.57,3.73,3.73,3.73,3.68,3.72
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.88,20221,N,3.65,3.67,3.80,3.25,2.25,2.48,3.88,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.61,20212,N,3.50,3.58,3.51,3.64,2.83,3.61,3.38,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.60,20211,N,3.32,2.02,3.67,3.61,3.60,3.59,3.72,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.69,20221,N,3.34,3.64,3.57,3.16,3.52,3.50,3.69,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.32,20191,N,3.32,3.32,2.82,3.53,3.28,0.00,1.35,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.19,20191,N,3.19,3.57,3.90,3.50,2.75,3.39,3.39,3.30
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.45,20221,N,3.12,3.29,3.46,3.46,3.03,0.82,3.45,3.70
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.43,20191,N,3.43,3.48,3.34,3.48,2.34,3.22,3.42,0.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.20,20202,N,3.61,3.64,3.86,3.20,3.61,3.75,3.66,3.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.18,20191,N,3.18,3.59,3.78,3.65,3.56,3.64,3.92,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.15,20221,N,3.45,3.52,3.55,3.68,3.41,3.77,3.15,3.22
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.60,20191,N,3.60,3.51,3.51,3.71,2.77,0.00,0.00,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.43,20201,N,3.55,2.75,3.43,2.93,3.08,3.25,3.57,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.84,20221,N,3.75,0.00,0.00,0.00,0.00,3.75,3.84,3.57
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.60,20212,N,3.20,3.48,3.24,3.25,3.60,3.60,3.34,3.65
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.82,20221,N,3.77,3.67,3.46,0.00,3.50,3.62,3.82,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.68,20202,N,3.95,0.00,0.00,3.68,3.80,3.70,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.66,20222,N,3.46,3.45,3.59,3.60,3.85,0.00,3.25,3.66
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.50,20222,N,3.66,3.60,3.55,3.61,3.57,3.59,3.75,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,0.00,20222,N,3.68,3.72,3.35,3.33,3.40,3.48,3.86,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.50,20222,N,0.00,3.25,3.14,3.27,2.86,2.94,3.45,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.25,20222,N,3.35,3.60,3.88,0.00,0.00,0.00,3.25,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.67,20212,N,3.79,3.79,3.75,3.68,2.88,3.67,3.82,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.18,20191,N,3.18,3.00,2.86,2.30,3.18,2.59,3.79,2.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.93,20201,N,3.43,3.55,3.93,3.77,3.95,3.75,3.89,3.89
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.58,20222,N,3.66,2.80,3.30,3.23,3.30,2.84,3.92,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,0.50,20222,N,3.41,3.40,3.68,3.59,3.66,3.61,3.79,0.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.31,20202,N,3.52,3.25,1.77,3.31,3.59,3.44,3.40,3.72
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.52,20202,N,4.00,0.00,3.25,3.52,3.42,3.59,3.67,3.41
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.59,20211,N,3.38,3.45,3.60,3.47,3.59,3.60,3.48,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.83,20222,N,3.25,3.20,3.34,3.43,3.36,3.18,3.92,3.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,0.00,20222,N,3.20,3.32,3.64,3.52,3.66,3.59,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.77,20202,N,3.67,3.58,3.67,3.77,3.31,3.72,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.33,20221,N,3.78,3.82,3.68,3.83,3.92,0.00,3.33,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343febi41,B,3.62,20212,N,3.39,3.57,3.50,3.34,3.64,3.62,3.25,3.47
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.64,20212,N,3.75,3.68,3.75,3.70,3.75,3.64,3.64,3.66
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.36,20201,N,3.53,3.63,3.36,3.23,3.55,3.27,3.92,0.00
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.68,20211,N,3.90,0.00,0.00,0.00,3.68,3.50,3.73,3.68
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.57,20222,N,3.30,3.32,3.48,3.47,3.82,3.50,2.80,3.57
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.43,20191,N,3.43,3.48,3.57,3.64,3.64,3.66,4.00,3.50
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.77,20211,N,3.42,3.50,3.50,3.50,3.77,3.66,3.76,3.86
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.82,20191,N,3.82,3.61,3.43,3.57,3.52,3.59,3.75,3.75
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.32,20191,N,3.32,3.52,3.50,3.51,3.64,0.00,0.00,0.00
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.73,20221,N,3.86,3.80,3.64,3.86,3.82,3.82,3.73,3.80
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.62,20222,N,3.65,3.46,3.81,0.00,0.00,0.00,0.00,3.62
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.62,20191,N,3.62,3.79,3.87,3.70,3.76,3.52,4.00,3.50
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,0.00,20192,N,3.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.77,20222,N,3.86,3.77,3.77,3.89,3.85,3.75,3.36,3.77
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.61,20222,N,3.72,3.75,3.86,3.71,3.76,3.77,3.86,3.61
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.50,20222,N,3.61,3.57,3.66,3.45,3.52,3.66,4.00,3.50
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.32,20212,N,3.70,3.59,3.60,3.69,4.00,3.32,3.45,3.48
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.55,20202,N,3.42,3.61,3.58,3.55,3.65,3.56,3.57,3.40
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.66,20222,N,3.62,3.62,3.82,3.74,4.00,0.00,3.50,3.66
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.61,20191,N,3.61,3.72,3.75,3.70,3.73,3.82,3.79,0.00
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.62,20221,N,3.48,3.50,3.61,3.68,3.81,0.00,3.62,3.56
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.43,20191,N,3.43,3.60,3.68,3.68,3.68,3.72,3.86,0.00
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.66,20211,N,3.36,3.23,3.41,3.34,3.66,3.48,3.66,3.45
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.64,20201,N,4.00,0.00,3.64,3.71,3.56,3.75,3.27,3.12
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.68,20222,N,3.73,3.70,3.61,3.73,3.84,3.70,4.00,3.68
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.40,20202,N,3.73,3.73,3.57,3.40,3.45,3.52,3.28,3.56
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.73,20202,N,3.42,3.21,3.32,3.73,3.73,3.82,4.00,3.50
2019,Laki-laki,00042efb-9c8f-11ec-8c04-3a3343etik24,B,3.59,20191,N,3.59,3.66,3.72,3.55,3.68,3.51,3.81,0.00
